PRECIO,AÑO,MES,Entidad_nume
19.94,2018,9,32.0
20.12,2018,10,32.0
20.1,2018,11,32.0
19.82,2018,12,32.0
19.63,2019,1,32.0
19.91,2019,2,32.0
20.23,2019,3,32.0
19.92,2019,4,32.0
19.82,2019,5,32.0
19.73,2019,6,32.0
19.77,2019,7,32.0
19.7,2019,8,32.0
19.8,2019,9,32.0
19.74,2019,10,32.0
19.73,2019,11,32.0
19.89,2019,12,32.0
19.93,2020,1,32.0
19.79,2020,2,32.0
18.62,2020,3,32.0
15.88,2020,4,32.0
16.57,2020,5,32.0
17.88,2020,6,32.0
18.92,2020,7,32.0
19.02,2020,8,32.0
19.02,2020,9,32.0
18.84,2020,10,32.0
18.46,2020,11,32.0
18.49,2020,12,32.0
19.29,2021,1,32.0
19.98,2021,2,32.0
20.38,2021,3,32.0
20.56,2021,4,32.0
20.67,2021,5,32.0
20.76,2021,6,32.0
20.86,2021,7,32.0
20.87,2021,8,32.0
20.76,2021,9,32.0
20.71,2021,10,32.0
20.6,2021,11,32.0
20.72,2021,12,32.0
21.01,2022,1,32.0
21.15,2022,2,32.0
21.56,2022,3,32.0
21.96,2022,4,32.0
22.15,2022,5,32.0
22.35,2022,6,32.0
22.44,2022,7,32.0
22.44,2022,8,32.0
22.12,2022,9,32.0
22.2,2022,10,32.0
22.02,2022,11,32.0
21.85,2022,12,32.0
22.05,2023,1,32.0
22.1,2023,2,32.0
22.16,2023,3,32.0
22.2,2023,4,32.0
22.1,2023,5,32.0
22.21,2023,6,32.0
22.37,2023,7,32.0
22.56,2023,8,32.0
22.53,2023,9,32.0
22.54,2023,10,32.0
22.69,2023,11,32.0
22.55,2023,12,32.0
22.71,2024,1,32.0
23.13,2024,2,32.0
23.27,2024,3,32.0
23.49,2024,4,32.0
23.67,2024,5,32.0
23.85,2024,6,32.0
24.19,2024,7,32.0
24.39,2024,8,32.0
24.49,2024,9,32.0
24.61,2024,10,32.0
24.69,2024,11,32.0
24.79,2024,12,32.0
25.05,2025,1,32.0
25.05,2025,2,32.0
24.18,2025,3,32.0
24.02,2025,4,32.0
